storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed
2002227N14115,VONGFONG,2002,20020816,1200,15.075,114.175,25
2002227N14115,VONGFONG,2002,20020816,1500,15.1194,114.228,25
2002227N14115,VONGFONG,2002,20020816,1800,15.25,114.3,25
2002227N14115,VONGFONG,2002,20020816,2100,15.5799,114.399,25
2002227N14115,VONGFONG,2002,20020817,0000,15.925,114.375,25
2002227N14115,VONGFONG,2002,20020817,0300,16.1097,114.05,25
2002227N14115,VONGFONG,2002,20020817,0600,16.2,113.675,25
2002227N14115,VONGFONG,2002,20020817,0900,16.2417,113.524,27
2002227N14115,VONGFONG,2002,20020817,1200,16.25,113.425,30
2002227N14115,VONGFONG,2002,20020817,1500,16.2713,113.256,30
2002227N14115,VONGFONG,2002,20020817,1800,16.3,113.075,30
2002227N14115,VONGFONG,2002,20020817,2100,16.3312,112.931,32
2002227N14115,VONGFONG,2002,20020818,0000,16.4,112.75,35
2002227N14115,VONGFONG,2002,20020818,0300,16.5314,112.443,35
2002227N14115,VONGFONG,2002,20020818,0600,16.7,112.15,35
2002227N14115,VONGFONG,2002,20020818,0900,16.8562,112.006,35
2002227N14115,VONGFONG,2002,20020818,1200,17.05,111.925,35
2002227N14115,VONGFONG,2002,20020818,1500,17.2856,111.841,40
2002227N14115,VONGFONG,2002,20020818,1800,17.6,111.75,45
2002227N14115,VONGFONG,2002,20020818,2100,17.97,111.629,45
2002227N14115,VONGFONG,2002,20020819,0000,18.475,111.475,45
2002227N14115,VONGFONG,2002,20020819,0300,19.1607,111.288,50
2002227N14115,VONGFONG,2002,20020819,0600,19.925,111.075,55
2002227N14115,VONGFONG,2002,20020819,0900,20.6118,110.865,55
2002227N14115,VONGFONG,2002,20020819,1200,21.3267,110.62,55
2002227N14115,VONGFONG,2002,20020819,1500,22.0841,110.375,47
2002227N14115,VONGFONG,2002,20020819,1800,22.94,110.01,40
2002234N14164,RUSA,2002,20020822,0000,14.2,164,20
2002234N14164,RUSA,2002,20020822,0300,14.4626,163.755,22
2002234N14164,RUSA,2002,20020822,0600,14.75,163.575,25
2002234N14164,RUSA,2002,20020822,0900,14.9891,163.37,27
2002234N14164,RUSA,2002,20020822,1200,15.25,163.15,30
2002234N14164,RUSA,2002,20020822,1500,15.4856,162.74,30
2002234N14164,RUSA,2002,20020822,1800,15.725,162.242,30
2002234N14164,RUSA,2002,20020822,2100,16.0225,161.718,37
2002234N14164,RUSA,2002,20020823,0000,16.3067,161.2,45
2002234N14164,RUSA,2002,20020823,0300,16.5137,160.715,45
2002234N14164,RUSA,2002,20020823,0600,16.75,160.325,45
2002234N14164,RUSA,2002,20020823,0900,17.0708,160.129,47
2002234N14164,RUSA,2002,20020823,1200,17.475,159.875,50
2002234N14164,RUSA,2002,20020823,1500,17.9994,159.319,52
2002234N14164,RUSA,2002,20020823,1800,18.475,158.6,55
2002234N14164,RUSA,2002,20020823,2100,18.7259,157.818,60
2002234N14164,RUSA,2002,20020824,0000,18.875,157.075,65
2002234N14164,RUSA,2002,20020824,0300,19.0408,156.515,65
2002234N14164,RUSA,2002,20020824,0600,19.2,156.05,65
2002234N14164,RUSA,2002,20020824,0900,19.3615,155.615,65
2002234N14164,RUSA,2002,20020824,1200,19.55,155.15,65
2002234N14164,RUSA,2002,20020824,1500,19.7849,154.573,67
2002234N14164,RUSA,2002,20020824,1800,20.05,153.925,70
2002234N14164,RUSA,2002,20020824,2100,20.3302,153.269,72
2002234N14164,RUSA,2002,20020825,0000,20.6,152.55,75
2002234N14164,RUSA,2002,20020825,0300,20.8294,151.732,77
2002234N14164,RUSA,2002,20020825,0600,21.025,150.9,80
2002234N14164,RUSA,2002,20020825,0900,21.1814,150.145,82
2002234N14164,RUSA,2002,20020825,1200,21.35,149.425,85
2002234N14164,RUSA,2002,20020825,1500,21.6054,148.696,87
2002234N14164,RUSA,2002,20020825,1800,21.85,148,90
2002234N14164,RUSA,2002,20020825,2100,21.9822,147.354,95
2002234N14164,RUSA,2002,20020826,0000,22.1,146.75,100
2002234N14164,RUSA,2002,20020826,0300,22.2998,146.164,107
2002234N14164,RUSA,2002,20020826,0600,22.5,145.6,115
2002234N14164,RUSA,2002,20020826,0900,22.6209,145.055,115
2002234N14164,RUSA,2002,20020826,1200,22.75,144.5,115
2002234N14164,RUSA,2002,20020826,1500,22.9711,143.903,115
2002234N14164,RUSA,2002,20020826,1800,23.2,143.275,115
2002234N14164,RUSA,2002,20020826,2100,23.3571,142.643,115
2002234N14164,RUSA,2002,20020827,0000,23.5,141.975,115
2002234N14164,RUSA,2002,20020827,0300,23.6695,141.232,110
2002234N14164,RUSA,2002,20020827,0600,23.85,140.5,105
